,Unnamed:_0,Project_Name,Address,No._of_Units,Area_(sqm),Type_of_Area,Transacted_Price_($),Nett_Price($),Unit_Price_($_psm),Unit_Price_($_psf),Sale_Date,Property_Type,Tenure,Completion_Date,Type_of_Sale,Purchaser_Address_Indicator,Postal_District,Postal_Sector,Postal_Code,Planning_Region,Planning_Area,country,city,full_address,gcode,address,room_num,lat,long
6530,6531,LEEDON GREEN,26 Leedon Heights  #09-02,1,139,Strata,4180800.0,-,30078,2794,15-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,26,266221,Central Region,Bukit Timah,Singapore,Singapore,"26 Leedon Heights  ,Singapore","Leedon Heights, Bukit Timah, Northwest, 267953, Singapore",26 Leedon Heights  ,09-02,1.3134967,103.8028057
6531,6532,THE TRE VER,64 Potong Pasir Avenue 1  #04-23,1,69,Strata,1203000.0,-,17435,1620,15-JAN-2020,Condominium,99 Yrs From 27/03/2018,Uncompleted,New Sale,N.A,13,35,358393,Central Region,Toa Payoh,Singapore,Singapore,"64 Potong Pasir Avenue 1  ,Singapore","Potong Pasir Avenue 1, Toa Payoh, Southeast, 350101, Singapore",64 Potong Pasir Avenue 1  ,04-23,1.3328336,103.8682709
6532,6533,THE LAURELS,40 Cairnhill Road  #17-09,1,169,Strata,4200000.0,-,24852,2309,15-JAN-2020,Condominium,Freehold,2013,Resale,Private,9,22,229660,Central Region,Newton,Singapore,Singapore,"40 Cairnhill Road  ,Singapore","Cairnhill Road, Newton, Singapore, Central, 229811, Singapore",40 Cairnhill Road  ,17-09,1.3057107,103.8374123
6533,6534,RIPPLE BAY,6 Pasir Ris Link  #12-28,1,72,Strata,780000.0,-,10833,1006,15-JAN-2020,Condominium,99 Yrs From 10/08/2011,2015,Resale,HDB,18,51,518161,East Region,Pasir Ris,Singapore,Singapore,"6 Pasir Ris Link  ,Singapore","6 Pasir Ris Link, 6, Pasir Ris Link, Pasir Ris, Northeast, 518161, Singapore",6 Pasir Ris Link  ,12-28,1.37791695,103.96155774911998
6534,6535,ARC AT TAMPINES,3 Tampines Avenue 8  #10-04,1,75,Strata,756000.0,-,10080,936,15-JAN-2020,Executive Condominium,99 Yrs From 22/02/2011,2014,Resale,Private,18,52,529595,East Region,Tampines,Singapore,Singapore,"3 Tampines Avenue 8  ,Singapore","Tampines Avenue 8, Tampines, Northeast, 523876, Singapore",3 Tampines Avenue 8  ,10-04,1.3534265,103.9309204
6535,6536,GILSTEAD COURT,50E Gilstead Road,1,136,Strata,2327000.0,-,17110,1590,15-JAN-2020,Condominium,Freehold,1978,Resale,Private,11,30,309094,Central Region,Novena,Singapore,Singapore,"50E Gilstead Road,Singapore","Gilstead Road, Novena, Singapore, Central, 309304, Singapore",50E Gilstead Road,,1.3176615,103.8388275
6536,6537,SPRING GROVE,53 Grange Road  #12-02,1,94,Strata,1600000.0,-,17021,1581,15-JAN-2020,Condominium,99 Yrs From 01/12/1991,1996,Resale,Private,10,24,249565,Central Region,Tanglin,Singapore,Singapore,"53 Grange Road  ,Singapore","Grange Road, Orchard, Singapore, Central, 249716, Singapore",53 Grange Road  ,12-02,1.3041137,103.8235889
6537,6538,THE HYDE,11 Balmoral Road  #12-10,1,91,Strata,2651616.0,-,29139,2707,15-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,25,259796,Central Region,Tanglin,Singapore,Singapore,"11 Balmoral Road  ,Singapore","Balmoral Road, Tanglin, Singapore, Central, 309918, Singapore",11 Balmoral Road  ,12-10,1.3172598,103.8351158
6538,6539,HEDGES PARK CONDOMINIUM,83 Flora Drive  #07-38,1,167,Strata,1350000.0,-,8084,751,15-JAN-2020,Condominium,99 Yrs From 28/07/2010,2015,Resale,HDB,17,50,506887,East Region,Pasir Ris,Singapore,Singapore,"83 Flora Drive  ,Singapore","Flora Drive, Changi, Southeast, 509733, Singapore",83 Flora Drive  ,07-38,1.3593443,103.9648774
6539,6540,THE JOVELL,15 Flora Drive  #01-19,1,67,Strata,910000.0,-,13582,1262,15-JAN-2020,Condominium,99 Yrs From 08/03/2018,Uncompleted,New Sale,N.A,17,50,506854,East Region,Pasir Ris,Singapore,Singapore,"15 Flora Drive  ,Singapore","Flora Drive, Changi, Southeast, 509733, Singapore",15 Flora Drive  ,01-19,1.3593443,103.9648774
6540,6541,GARDENVISTA,962 Dunearn Road  #07-30,1,88,Strata,1300000.0,-,14773,1372,15-JAN-2020,Condominium,99 Yrs From 09/09/1999,2006,Resale,Private,21,58,589487,Central Region,Bukit Timah,Singapore,Singapore,"962 Dunearn Road  ,Singapore","Dunearn Road, Novena, Singapore, Central, 299551, Singapore",962 Dunearn Road  ,07-30,1.3231496,103.8167649
6541,6542,GROSVENOR VIEW,3 Lengkong Empat  #02-05,1,116,Strata,1300000.0,-,11207,1041,15-JAN-2020,Condominium,Freehold,2006,Resale,Private,14,41,417611,East Region,Bedok,Singapore,Singapore,"3 Lengkong Empat  ,Singapore","3, Lengkong Empat, Bedok, Southeast, 419593, Singapore",3 Lengkong Empat  ,02-05,1.3277402,103.91183348967948
6542,6543,D'NEST,131 Pasir Ris Grove  #03-18,1,70,Strata,828000.0,-,11829,1099,15-JAN-2020,Condominium,99 Yrs From 20/10/2010,2017,Resale,Private,18,51,518130,East Region,Pasir Ris,Singapore,Singapore,"131 Pasir Ris Grove  ,Singapore","Pasir Ris Grove, Pasir Ris, Northeast, 518141, Singapore",131 Pasir Ris Grove  ,03-18,1.3707953,103.945957
6543,6544,NORTHWOOD,72 Jalan Mata Ayer  #01-26,1,149,Strata,1398000.0,-,9383,872,14-JAN-2020,Condominium,Freehold,2009,Resale,HDB,27,75,757489,North Region,Mandai,Singapore,Singapore,"72 Jalan Mata Ayer  ,Singapore","Jalan Mata Ayer, Yishun, Northwest, 758382, Singapore",72 Jalan Mata Ayer  ,01-26,1.4255075,103.8258407
6544,6545,DOUBLE BAY RESIDENCES,21A Simei Street 4  #03-42,1,127,Strata,1495000.0,-,11772,1094,14-JAN-2020,Condominium,99 Yrs From 07/04/2008,2012,Resale,Private,18,52,528718,East Region,Tampines,Singapore,Singapore,"21A Simei Street 4  ,Singapore","Simei Street 4, Tampines, Southeast, 520225, Singapore",21A Simei Street 4  ,03-42,1.3421941,103.9581393
6545,6546,PARC BOTANNIA,10 Fernvale Street  #21-04,1,62,Strata,959000.0,-,15468,1437,14-JAN-2020,Condominium,99 Yrs From 28/12/2016,Uncompleted,New Sale,N.A,28,79,797390,North East Region,Sengkang,Singapore,Singapore,"10 Fernvale Street  ,Singapore","Fernvale Street, Seng Kang, Singapore, Central, 792467, Singapore",10 Fernvale Street  ,21-04,1.3983182,103.8792021
6546,6547,THE CLEARWATER,6 Bedok Reservoir View  #17-16,1,121,Strata,1275000.0,-,10537,979,14-JAN-2020,Condominium,99 Yrs From 18/07/1997,2001,Resale,Private,16,47,479234,East Region,Bedok,Singapore,Singapore,"6 Bedok Reservoir View  ,Singapore","6, Bedok Reservoir View, Simpang Bedok, Bedok, Southeast, 479234, Singapore",6 Bedok Reservoir View  ,17-16,1.3374234500000002,103.93363246710193
6547,6548,RIVERSOUND RESIDENCE,9A Sengkang East Avenue  #02-36,1,127,Strata,1250000.0,-,9843,914,14-JAN-2020,Condominium,99 Yrs From 26/08/2011,2015,Resale,Private,19,54,544743,North East Region,Sengkang,Singapore,Singapore,"9A Sengkang East Avenue  ,Singapore","9A, Sengkang East Avenue, Seng Kang, Northeast, 544743, Singapore",9A Sengkang East Avenue  ,02-36,1.3808113,103.9028790768146
6548,6549,EIGHT RIVERSUITES,6 Whampoa East  #15-12,1,91,Strata,1400000.0,-,15385,1429,14-JAN-2020,Condominium,99 Yrs From 11/07/2011,2016,Resale,HDB,12,33,338519,Central Region,Kallang,Singapore,Singapore,"6 Whampoa East  ,Singapore","Eight Riversuites, 6, Whampoa East, Kallang, Singapore, Central, 338519, Singapore",6 Whampoa East  ,15-12,1.3215602999999998,103.86482665020176
6550,6551,NORTHOAKS,32 Woodlands Crescent  #11-02,1,115,Strata,820000.0,-,7130,662,14-JAN-2020,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738087,North Region,Woodlands,Singapore,Singapore,"32 Woodlands Crescent  ,Singapore","Woodlands Crescent, Woodlands, Northwest, 736780, Singapore",32 Woodlands Crescent  ,11-02,1.447654,103.8008891
6551,6552,ROYALGREEN,6A Anamalai Avenue  #03-43,1,67,Strata,1969000.0,-,29388,2730,14-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,27,279995,Central Region,Bukit Timah,Singapore,Singapore,"6A Anamalai Avenue  ,Singapore","Anamalai Avenue, Bukit Timah, Northwest, 276472, Singapore",6A Anamalai Avenue  ,03-43,1.3303267,103.795036
6552,6553,8 SAINT THOMAS,10 St. Thomas Walk  #24-06,1,81,Strata,2748000.0,-,33926,3152,14-JAN-2020,Condominium,Freehold,2018,Resale,Private,9,23,238102,Central Region,River Valley,Singapore,Singapore,"10 St. Thomas Walk  ,Singapore","Saint Thomas Walk, Morison Hill, River Valley, Singapore, Central, 239848, Singapore",10 St. Thomas Walk  ,24-06,1.2977345,103.8361649
6553,6554,TREASURE AT TAMPINES,39 Tampines Lane  #10-128,1,61,Strata,892112.0,-,14625,1359,14-JAN-2020,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,N.A,18,52,528466,East Region,Tampines,Singapore,Singapore,"39 Tampines Lane  ,Singapore","Tampines, Northeast, Singapore",39 Tampines Lane  ,10-128,1.3546528,103.9435712
6554,6555,RIVERBANK @ FERNVALE,13 Fernvale Close  #16-16,1,46,Strata,580000.0,-,12609,1171,14-JAN-2020,Condominium,99 Yrs From 10/07/2013,2017,Resale,HDB,28,79,797476,North East Region,Sengkang,Singapore,Singapore,"13 Fernvale Close  ,Singapore","Fernvale Close, Seng Kang, Singapore, Central, 791430, Singapore",13 Fernvale Close  ,16-16,1.3944092,103.8792153
6555,6556,ONE DEVONSHIRE,1 Devonshire Road  #15-01,1,111,Strata,2800000.0,-,25225,2343,14-JAN-2020,Condominium,Freehold,2011,Resale,Private,9,23,239896,Central Region,River Valley,Singapore,Singapore,"1 Devonshire Road  ,Singapore","Devonshire Road, Morison Hill, River Valley, Singapore, Central, 238163, Singapore",1 Devonshire Road  ,15-01,1.2997766,103.8369532
6556,6557,URBAN RESORT CONDOMINIUM,32A Cairnhill Road  #16-03,1,237,Strata,6050000.0,-,25527,2372,14-JAN-2020,Condominium,Freehold,2013,Resale,Private,9,22,229720,Central Region,Newton,Singapore,Singapore,"32A Cairnhill Road  ,Singapore","Cairnhill Road, Newton, Singapore, Central, 229811, Singapore",32A Cairnhill Road  ,16-03,1.3057107,103.8374123
6557,6558,YISHUN EMERALD,24 Canberra Drive  #10-12,1,95,Strata,775000.0,-,8158,758,14-JAN-2020,Condominium,99 Yrs From 16/02/1998,2002,Resale,Private,27,76,768427,North Region,Yishun,Singapore,Singapore,"24 Canberra Drive  ,Singapore","24, Canberra Drive, Sembawang, Northwest, 760175, Singapore",24 Canberra Drive  ,10-12,1.43946335,103.83097999375627
6558,6559,EIGHT COURTYARDS,14 Canberra Drive  #12-30,1,146,Strata,1530000.0,-,10479,974,14-JAN-2020,Condominium,99 Yrs From 20/09/2010,2014,Resale,Private,27,76,768096,North Region,Yishun,Singapore,Singapore,"14 Canberra Drive  ,Singapore","Canberra Drive, Sembawang, Northwest, 768080, Singapore",14 Canberra Drive  ,12-30,1.4447442,103.8270731
6559,6560,Q BAY RESIDENCES,5 Tampines Street 86  #10-21,1,104,Strata,1250000.0,-,12019,1117,14-JAN-2020,Condominium,99 Yrs From 21/08/2012,2016,Resale,Private,18,52,528585,East Region,Tampines,Singapore,Singapore,"5 Tampines Street 86  ,Singapore","Tampines Street 86, Tampines, Northeast, 524872, Singapore",5 Tampines Street 86  ,10-21,1.3553652,103.9312294933278
6560,6561,MARINA COLLECTION,17 Cove Drive  #04-19,1,317,Strata,6500000.0,-,20505,1905,14-JAN-2020,Condominium,99 Yrs From 03/01/2007,2011,Resale,N.A,4,9,98329,Central Region,Southern Islands,Singapore,Singapore,"17 Cove Drive  ,Singapore","17, Cove Drive, South Cove, Southern Islands, Southwest, 098497, Singapore",17 Cove Drive  ,04-19,1.24421355,103.83985639068828
6561,6562,8 SAINT THOMAS,10 St. Thomas Walk  #33-06,1,81,Strata,2803000.0,-,34605,3215,14-JAN-2020,Condominium,Freehold,2018,Resale,Private,9,23,238102,Central Region,River Valley,Singapore,Singapore,"10 St. Thomas Walk  ,Singapore","Saint Thomas Walk, Morison Hill, River Valley, Singapore, Central, 239848, Singapore",10 St. Thomas Walk  ,33-06,1.2977345,103.8361649
6562,6563,MAYFAIR MODERN,2 Rifle Range Road  #03-01,1,97,Strata,2193200.0,-,22610,2101,13-JAN-2020,Condominium,99 Yrs From 18/09/2018,Uncompleted,New Sale,N.A,21,58,588373,Central Region,Bukit Timah,Singapore,Singapore,"2 Rifle Range Road  ,Singapore","Rifle Range Road, Central Water Catchment, Northwest, 289759, Singapore",2 Rifle Range Road  ,03-01,1.3534836,103.7883671
6563,6564,BELYSA,59 Pasir Ris Drive 1  #01-15,1,137,Strata,1138000.0,-,8307,772,13-JAN-2020,Executive Condominium,99 Yrs From 24/01/2011,2014,Resale,HDB,18,51,519532,East Region,Pasir Ris,Singapore,Singapore,"59 Pasir Ris Drive 1  ,Singapore","Belysa, 59, Pasir Ris Drive 1, Pasir Ris, Northeast, 510613, Singapore",59 Pasir Ris Drive 1  ,01-15,1.3735147,103.9406677
6564,6565,PALM HAVEN,18 Palm Grove Avenue  #01-11,1,150,Strata,1200000.0,-,8000,743,13-JAN-2020,Condominium,999 Yrs From 01/09/1876,2002,Resale,HDB,19,54,547312,North East Region,Hougang,Singapore,Singapore,"18 Palm Grove Avenue  ,Singapore","Palm Haven, 18, Palm Grove Avenue, Hougang, Northeast, 547444, Singapore",18 Palm Grove Avenue  ,01-11,1.3603802,103.87747653168806
6565,6566,THE EQUATORIAL,151 Stevens Road  #15-04,1,225,Strata,3400000.0,-,15111,1404,13-JAN-2020,Condominium,Freehold,2001,Resale,Private,10,25,257872,Central Region,Tanglin,Singapore,Singapore,"151 Stevens Road  ,Singapore","Stevens Road, Tanglin, Singapore, Central, 257878, Singapore",151 Stevens Road  ,15-04,1.3136014,103.8278121
6566,6567,CASABELLA,180 Duchess Avenue,1,286,Strata,3050000.0,-,10664,991,13-JAN-2020,Condominium,Freehold,2005,Resale,HDB,10,26,269189,Central Region,Bukit Timah,Singapore,Singapore,"180 Duchess Avenue,Singapore","Duchess Avenue, Bukit Timah, Northwest, 266313, Singapore",180 Duchess Avenue,,1.3239221,103.8021279
6567,6568,DAINTREE RESIDENCE,11L Toh Tuck Road  #05-57,1,63,Strata,1247720.0,-,19805,1840,13-JAN-2020,Condominium,99 Yrs From 17/07/2017,Uncompleted,New Sale,N.A,21,59,596133,Central Region,Bukit Timah,Singapore,Singapore,"11L Toh Tuck Road  ,Singapore","Toh Tuck Road, Southwest, 598681, Singapore",11L Toh Tuck Road  ,05-57,1.3403435,103.7702985
6568,6569,PARC OLYMPIA,54 Flora Drive  #02-17,1,153,Strata,1400000.0,-,9150,850,13-JAN-2020,Condominium,99 Yrs From 25/01/2012,2015,Resale,HDB,17,50,506870,East Region,Pasir Ris,Singapore,Singapore,"54 Flora Drive  ,Singapore","Flora Drive, Changi, Southeast, 509733, Singapore",54 Flora Drive  ,02-17,1.3593443,103.9648774
6569,6570,BELYSA,59 Pasir Ris Drive 1  #06-15,1,103,Strata,950000.0,-,9223,857,13-JAN-2020,Executive Condominium,99 Yrs From 24/01/2011,2014,Resale,HDB,18,51,519532,East Region,Pasir Ris,Singapore,Singapore,"59 Pasir Ris Drive 1  ,Singapore","Belysa, 59, Pasir Ris Drive 1, Pasir Ris, Northeast, 510613, Singapore",59 Pasir Ris Drive 1  ,06-15,1.3735147,103.9406677
6570,6571,THE PALETTE,113 Pasir Ris Grove  #06-35,1,108,Strata,1210000.0,-,11204,1041,13-JAN-2020,Condominium,99 Yrs From 20/10/2010,2015,Resale,Private,18,51,518171,East Region,Pasir Ris,Singapore,Singapore,"113 Pasir Ris Grove  ,Singapore","113, Pasir Ris Grove, NV Residences, Pasir Ris, Northeast, 518194, Singapore",113 Pasir Ris Grove  ,06-35,1.36963795,103.94449296689866
6571,6572,THE TRE VER,68 Potong Pasir Avenue 1  #15-37,1,46,Strata,852000.0,-,18522,1721,13-JAN-2020,Condominium,99 Yrs From 27/03/2018,Uncompleted,New Sale,N.A,13,35,358395,Central Region,Toa Payoh,Singapore,Singapore,"68 Potong Pasir Avenue 1  ,Singapore","Potong Pasir Avenue 1, Toa Payoh, Southeast, 350101, Singapore",68 Potong Pasir Avenue 1  ,15-37,1.3328336,103.8682709
6572,6573,EASTERN LAGOON,202 Upper East Coast Road  #14-03,1,83,Strata,1240000.0,-,14940,1388,13-JAN-2020,Condominium,Freehold,1985,Resale,Private,15,45,455284,East Region,Bedok,Singapore,Singapore,"202 Upper East Coast Road  ,Singapore","Upper East Coast Road, Simpang Bedok, Bedok, Southeast, 466608, Singapore",202 Upper East Coast Road  ,14-03,1.3193295,103.9550995
6573,6574,THE CASCADIA,929 Bukit Timah Road  #07-18,1,139,Strata,2650000.0,-,19065,1771,13-JAN-2020,Condominium,Freehold,2010,Resale,Private,21,58,589642,Central Region,Bukit Timah,Singapore,Singapore,"929 Bukit Timah Road  ,Singapore","Bukit Timah Road, Tanglin, Singapore, Central, 297753, Singapore",929 Bukit Timah Road  ,07-18,1.3217784,103.8214728
6574,6575,HIGH OAK CONDOMINIUM,11 Toh Tuck Road  #02-19,1,130,Strata,1400000.0,-,10769,1000,13-JAN-2020,Condominium,99 Yrs From 24/04/1996,1999,Resale,HDB,21,59,596290,Central Region,Bukit Timah,Singapore,Singapore,"11 Toh Tuck Road  ,Singapore","High Oak, 11, Toh Tuck Road, Southwest, 596569, Singapore",11 Toh Tuck Road  ,02-19,1.3403817,103.77111859442525
6575,6576,BLOSSOM RESIDENCES,30 Segar Road  #05-04,1,98,Strata,918000.0,-,9367,870,13-JAN-2020,Executive Condominium,99 Yrs From 02/03/2011,2014,Resale,HDB,23,67,677721,West Region,Bukit Panjang,Singapore,Singapore,"30 Segar Road  ,Singapore","Segar Road, Bukit Panjang, Northwest, 677738, Singapore",30 Segar Road  ,05-04,1.3881418,103.7714606
6576,6577,PARC OASIS,39 Jurong East Avenue 1  #18-06,1,100,Strata,1016000.0,-,10160,944,13-JAN-2020,Condominium,99 Yrs From 01/12/1991,1994,Resale,Private,22,60,609776,West Region,Jurong East,Singapore,Singapore,"39 Jurong East Avenue 1  ,Singapore","39, Jurong East Avenue 1, Jurong East, Southwest, 609776, Singapore",39 Jurong East Avenue 1  ,18-06,1.3431457,103.73414075901297
6577,6578,THE MAYFAIR,7 Jurong East Street 32  #12-03,1,83,Strata,840000.0,-,10120,940,13-JAN-2020,Condominium,99 Yrs From 04/12/1996,2000,Resale,HDB,22,60,609480,West Region,Jurong East,Singapore,Singapore,"7 Jurong East Street 32  ,Singapore","7, Jurong East Street 32, Jurong East, Southwest, 609480, Singapore",7 Jurong East Street 32  ,12-03,1.3459504500000001,103.73379754784398
6578,6579,RAFFLESIA CONDOMINIUM,33 Bishan Street 21  #08-10,1,121,Strata,1495000.0,-,12355,1148,13-JAN-2020,Condominium,99 Yrs From 18/07/1997,2003,Resale,Private,20,57,579801,Central Region,Bishan,Singapore,Singapore,"33 Bishan Street 21  ,Singapore","Bishan Street 21, Bishan, Singapore, Central, 570503, Singapore",33 Bishan Street 21  ,08-10,1.348509,103.8471618
6579,6580,PARC BOTANNIA,18 Fernvale Street  #14-31,1,62,Strata,946680.0,-,15269,1419,13-JAN-2020,Condominium,99 Yrs From 28/12/2016,Uncompleted,New Sale,N.A,28,79,797394,North East Region,Sengkang,Singapore,Singapore,"18 Fernvale Street  ,Singapore","Fernvale Street, Seng Kang, Singapore, Central, 792467, Singapore",18 Fernvale Street  ,14-31,1.3983182,103.8792021
6580,6581,HILLSTA,66 Phoenix Road  #12-05,1,53,Strata,630000.0,-,11887,1104,13-JAN-2020,Condominium,99 Yrs From 03/10/2011,2016,Resale,HDB,23,66,668201,West Region,Bukit Batok,Singapore,Singapore,"66 Phoenix Road  ,Singapore","Phoenix Road, Bukit Gombak, Bukit Batok, Southwest, 668156, Singapore",66 Phoenix Road  ,12-05,1.3751512,103.757887
6581,6582,PIERMONT GRAND,38 Sumang Walk  #07-36,1,78,Strata,954990.0,-,12243,1137,13-JAN-2020,Executive Condominium,99 Yrs From 04/06/2018,Uncompleted,New Sale,N.A,19,82,828624,North East Region,Punggol,Singapore,Singapore,"38 Sumang Walk  ,Singapore","Sumang Walk, Punggol, Northeast, 821327, Singapore",38 Sumang Walk  ,07-36,1.4124637,103.8986312
6582,6583,THE PETALS,91 Hillview Avenue  #06-19,1,117,Strata,1328000.0,-,11350,1054,13-JAN-2020,Condominium,Freehold,2002,Resale,Private,23,66,669625,West Region,Bukit Batok,Singapore,Singapore,"91 Hillview Avenue  ,Singapore","Hillview Avenue, Bukit Gombak, Bukit Batok, Southwest, 598749, Singapore",91 Hillview Avenue  ,06-19,1.3583599,103.7632333
6583,6584,TREASURE AT TAMPINES,49 Tampines Lane  #09-165,1,43,Strata,681112.0,-,15840,1472,12-JAN-2020,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,N.A,18,52,528461,East Region,Tampines,Singapore,Singapore,"49 Tampines Lane  ,Singapore","Tampines, Northeast, Singapore",49 Tampines Lane  ,09-165,1.3546528,103.9435712
6584,6585,TREASURE AT TAMPINES,5 Tampines Lane  #11-20,1,55,Strata,841112.0,-,15293,1421,12-JAN-2020,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528485,East Region,Tampines,Singapore,Singapore,"5 Tampines Lane  ,Singapore","Tampines, Tampines Central 1, Tampines, Northeast, 520508, Singapore",5 Tampines Lane  ,11-20,1.3540838000000002,103.94451148804373
6585,6586,JADESCAPE,16 Shunfu Road  #09-60,1,84,Strata,1518000.0,-,18071,1679,12-JAN-2020,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,N.A,20,57,575749,Central Region,Bishan,Singapore,Singapore,"16 Shunfu Road  ,Singapore","Shunfu Road, Bishan, Singapore, Central, 573993, Singapore",16 Shunfu Road  ,09-60,1.3513304,103.8400318
6586,6587,JADESCAPE,8 Shunfu Road  #06-32,1,132,Strata,2328500.0,-,17640,1639,12-JAN-2020,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,N.A,20,57,575745,Central Region,Bishan,Singapore,Singapore,"8 Shunfu Road  ,Singapore","Shunfu Road, Bishan, Singapore, Central, 577182, Singapore",8 Shunfu Road  ,06-32,1.3513172,103.8401903
6587,6588,MIDWOOD,8 Hillview Rise  #04-01,1,45,Strata,743600.0,-,16524,1535,12-JAN-2020,Condominium,99 Yrs From 01/10/2018,Uncompleted,New Sale,N.A,23,66,667971,West Region,Bukit Batok,Singapore,Singapore,"8 Hillview Rise  ,Singapore","Hillview Rise, Bukit Gombak, Bukit Batok, Southwest, 667978, Singapore",8 Hillview Rise  ,04-01,1.3641994,103.7649968
6588,6589,LEEDON GREEN,36 Leedon Heights  #01-44,1,241,Strata,6277700.0,-,26049,2420,12-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,26,266077,Central Region,Bukit Timah,Singapore,Singapore,"36 Leedon Heights  ,Singapore","Leedon Heights, Bukit Timah, Northwest, 267953, Singapore",36 Leedon Heights  ,01-44,1.3134967,103.8028057
6589,6590,JADESCAPE,2 Shunfu Road  #04-01,1,71,Strata,1259000.0,-,17732,1647,12-JAN-2020,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,Private,20,57,575742,Central Region,Bishan,Singapore,Singapore,"2 Shunfu Road  ,Singapore","Shunfu Road, Bishan, Singapore, Central, 574424, Singapore",2 Shunfu Road  ,04-01,1.3523515,103.8371621
