,Unnamed: 0,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,unit_price,full_address,gcode,lat,long
14745,14746,2020-09,JURONG WEST,EXECUTIVE,656B,JURONG WEST ST 61,10 TO 12,132.0,Apartment,2001,79 years 10 months,535000.0,4053.0303030303003,656B JURONG WEST ST 61 Singapore,"656B, Jurong West Street 61, Jurong West, Southwest, 642656, Singapore",1.3358922,103.6994653886016
14746,14747,2020-09,JURONG WEST,EXECUTIVE,665B,JURONG WEST ST 64,01 TO 03,130.0,Apartment,2000,78 years 08 months,535000.0,4115.384615384621,665B JURONG WEST ST 64 Singapore,"665B, Jurong West Street 64, Jurong West, Southwest, 642665, Singapore",1.3398316000000001,103.70301066742303
14747,14748,2020-09,JURONG WEST,EXECUTIVE,684A,JURONG WEST ST 64,13 TO 15,131.0,Premium Apartment,2000,78 years 11 months,650000.0,4961.8320610687,684A JURONG WEST ST 64 Singapore,"684A, Jurong West Street 64, Jurong West, Southwest, 644669, Singapore",1.3439993000000001,103.70394676747311
14748,14749,2020-09,JURONG WEST,EXECUTIVE,669D,JURONG WEST ST 64,01 TO 03,130.0,Apartment,2000,78 years 10 months,525000.0,4038.46153846154,669D JURONG WEST ST 64 Singapore,"669D, Jurong West Street 64, Jurong West, Southwest, 644669, Singapore",1.3434751999999999,103.70322737357512
14749,14750,2020-09,JURONG WEST,EXECUTIVE,666B,JURONG WEST ST 65,16 TO 18,130.0,Apartment,2000,78 years 07 months,613000.0,4715.384615384621,666B JURONG WEST ST 65 Singapore,"666B, Jurong West Street 65, Jurong West, Southwest, 642666, Singapore",1.3396925,103.70202326975146
14750,14751,2020-09,JURONG WEST,EXECUTIVE,630,JURONG WEST ST 65,01 TO 03,130.0,Apartment,2001,79 years 11 months,512000.0,3938.46153846154,630 JURONG WEST ST 65 Singapore,"630, Jurong West Street 65, Jurong West, Southwest, 640630, Singapore",1.34267235,103.70020969305786
14751,14752,2020-09,JURONG WEST,EXECUTIVE,627,JURONG WEST ST 65,07 TO 09,130.0,Apartment,2001,79 years 11 months,540000.0,4153.84615384615,627 JURONG WEST ST 65 Singapore,"627, Jurong West Street 65, Jurong West, Southwest, 640627, Singapore",1.3419632,103.69892943850505
14752,14753,2020-09,JURONG WEST,EXECUTIVE,671C,JURONG WEST ST 65,13 TO 15,125.0,Apartment,2002,80 years 10 months,530000.0,4240.0,671C JURONG WEST ST 65 Singapore,"671C, Jurong West Street 65, Jurong West, Southwest, 643671, Singapore",1.3439149499999998,103.70159103585402
14753,14754,2020-09,JURONG WEST,EXECUTIVE,714,JURONG WEST ST 71,10 TO 12,151.0,Maisonette,1991,69 years 05 months,547000.0,3622.51655629139,714 JURONG WEST ST 71 Singapore,"714, Jurong West Street 71, Jurong West, Southwest, 640714, Singapore",1.3430963,103.69666434295567
14754,14755,2020-09,JURONG WEST,EXECUTIVE,702,JURONG WEST ST 71,01 TO 03,144.0,Apartment,1993,72 years 04 months,510000.0,3541.6666666666706,702 JURONG WEST ST 71 Singapore,"702, Jurong West Street 71, Jurong West, Southwest, 640702, Singapore",1.3420225000000001,103.69530888743526
14755,14756,2020-09,JURONG WEST,EXECUTIVE,709,JURONG WEST ST 71,13 TO 15,143.0,Apartment,1993,72 years 03 months,563000.0,3937.06293706294,709 JURONG WEST ST 71 Singapore,"709, Jurong West Street 71, Jurong West, Southwest, 640709, Singapore",1.3424975,103.69445801807258
14756,14757,2020-09,JURONG WEST,EXECUTIVE,906,JURONG WEST ST 91,01 TO 03,145.0,Maisonette,1989,67 years 05 months,500000.0,3448.2758620689697,906 JURONG WEST ST 91 Singapore,"906, Jurong West Street 91, Jurong West, Southwest, 640906, Singapore",1.34120485,103.68520627955671
14757,14758,2020-09,JURONG WEST,EXECUTIVE,918,JURONG WEST ST 91,01 TO 03,146.0,Maisonette,1989,67 years 06 months,508000.0,3479.4520547945194,918 JURONG WEST ST 91 Singapore,"918, Jurong West Street 91, Jurong West, Southwest, 640918, Singapore",1.34053315,103.68715760723464
14758,14759,2020-09,JURONG WEST,EXECUTIVE,362,YUNG AN RD,04 TO 06,151.0,Apartment,1995,73 years 11 months,550000.0,3642.3841059602705,362 YUNG AN RD Singapore,"362, Yung An Road, Jurong West, Southwest, 610362, Singapore",1.3362325,103.71983752727209
14762,14763,2020-09,KALLANG/WHAMPOA,3 ROOM,24,BENDEMEER RD,01 TO 03,68.0,Improved,1972,50 years 05 months,292000.0,4294.11764705882,24 BENDEMEER RD Singapore,"24, Bendemeer Road, Kallang, Singapore, Central, 330024, Singapore",1.3186013,103.86232951769219
14763,14764,2020-09,KALLANG/WHAMPOA,3 ROOM,44,BENDEMEER RD,01 TO 03,63.0,Standard,1981,59 years 05 months,245000.0,3888.8888888888896,44 BENDEMEER RD Singapore,"Kallang Barber, 44, Bendemeer Road, Kallang, Singapore, Central, 330045, Singapore",1.32257,103.8667563
14764,14765,2020-09,KALLANG/WHAMPOA,3 ROOM,44,BENDEMEER RD,07 TO 09,63.0,Standard,1981,59 years 05 months,264800.0,4203.174603174601,44 BENDEMEER RD Singapore,"Kallang Barber, 44, Bendemeer Road, Kallang, Singapore, Central, 330045, Singapore",1.32257,103.8667563
14765,14766,2020-09,KALLANG/WHAMPOA,3 ROOM,44,BENDEMEER RD,10 TO 12,63.0,Standard,1981,59 years 04 months,282000.0,4476.19047619048,44 BENDEMEER RD Singapore,"Kallang Barber, 44, Bendemeer Road, Kallang, Singapore, Central, 330045, Singapore",1.32257,103.8667563
14766,14767,2020-09,KALLANG/WHAMPOA,3 ROOM,44,BENDEMEER RD,04 TO 06,63.0,Standard,1981,59 years 04 months,245000.0,3888.8888888888896,44 BENDEMEER RD Singapore,"Kallang Barber, 44, Bendemeer Road, Kallang, Singapore, Central, 330045, Singapore",1.32257,103.8667563
14767,14768,2020-09,KALLANG/WHAMPOA,3 ROOM,8,BOON KENG RD,04 TO 06,69.0,DBSS,2011,89 years 05 months,590000.0,8550.72463768116,8 BOON KENG RD Singapore,"8, Boon Keng Road, Kallang, Singapore, Central, 330008, Singapore",1.3164065,103.861626131257
14768,14769,2020-09,KALLANG/WHAMPOA,3 ROOM,9,BOON KENG RD,10 TO 12,70.0,DBSS,2011,89 years 04 months,640000.0,9142.857142857141,9 BOON KENG RD Singapore,"9, Boon Keng Road, Kallang, Singapore, Central, 330009, Singapore",1.31605155,103.86133085459377
14769,14770,2020-09,KALLANG/WHAMPOA,3 ROOM,15,FARRER PK RD,25 TO 27,62.0,Model A,2004,82 years 09 months,475000.0,7661.290322580641,15 FARRER PK RD Singapore,"15, Farrer Park Road, Farrer Park View, Kallang, Singapore, Central, 217567, Singapore",1.3111286500000001,103.85181527506305
14770,14771,2020-09,KALLANG/WHAMPOA,3 ROOM,94,GEYLANG BAHRU,04 TO 06,68.0,New Generation,1979,57 years 05 months,300000.0,4411.7647058823495,94 GEYLANG BAHRU Singapore,"94, Geylang Bahru, Kallang, Singapore, Central, 330094, Singapore",1.3226607499999998,103.87137131760369
14771,14772,2020-09,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,16 TO 18,65.0,Improved,1974,52 years 10 months,308000.0,4738.46153846154,57 GEYLANG BAHRU Singapore,"57, Geylang Bahru, Kallang, Singapore, Central, 330057, Singapore",1.32338295,103.86902027890973
14772,14773,2020-09,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,07 TO 09,76.0,Improved,1974,52 years 11 months,300000.0,3947.3684210526294,68 GEYLANG BAHRU Singapore,"68, Geylang Bahru, Kallang, Singapore, Central, 330068, Singapore",1.3223922,103.87000464581419
14773,14774,2020-09,KALLANG/WHAMPOA,3 ROOM,73,GEYLANG BAHRU,10 TO 12,59.0,Improved,1974,52 years 06 months,268000.0,4542.372881355929,73 GEYLANG BAHRU Singapore,"73, Geylang Bahru, Kallang, Singapore, Central, 330073, Singapore",1.3226294,103.87065550977246
14778,14779,2020-09,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,04 TO 06,65.0,Improved,1974,52 years 05 months,268000.0,4123.07692307692,64 KALLANG BAHRU Singapore,"64, Kallang Bahru, Kallang, Singapore, Central, 330064, Singapore",1.3205513,103.86869877725644
14782,14783,2020-09,KALLANG/WHAMPOA,3 ROOM,86,WHAMPOA DR,10 TO 12,66.0,Improved,1974,52 years 10 months,274000.0,4151.51515151515,86 WHAMPOA DR Singapore,"Whampoa Drive, Novena, Singapore, Central, 320086, Singapore",1.3225477,103.8552766
14783,14784,2020-09,KALLANG/WHAMPOA,3 ROOM,97,WHAMPOA DR,07 TO 09,66.0,Improved,1980,58 years 10 months,268800.0,4072.7272727272707,97 WHAMPOA DR Singapore,"Block 97, 97, Whampoa Drive, Novena, Singapore, Central, 320097, Singapore",1.3212591,103.8548624
14784,14785,2020-09,KALLANG/WHAMPOA,3 ROOM,93,WHAMPOA DR,07 TO 09,65.0,Improved,1974,52 years 06 months,273000.0,4200.0,93 WHAMPOA DR Singapore,"Whampoa View, 93, Whampoa Drive, Novena, Singapore, Central, 320086, Singapore",1.32220735,103.85495476023728
14785,14786,2020-09,KALLANG/WHAMPOA,3 ROOM,97,WHAMPOA DR,01 TO 03,66.0,Improved,1980,58 years 10 months,251000.0,3803.0303030303003,97 WHAMPOA DR Singapore,"Block 97, 97, Whampoa Drive, Novena, Singapore, Central, 320097, Singapore",1.3212591,103.8548624
14786,14787,2020-09,KALLANG/WHAMPOA,3 ROOM,93,WHAMPOA DR,10 TO 12,65.0,Improved,1974,52 years 06 months,305000.0,4692.30769230769,93 WHAMPOA DR Singapore,"Whampoa View, 93, Whampoa Drive, Novena, Singapore, Central, 320086, Singapore",1.32220735,103.85495476023728
14787,14788,2020-09,KALLANG/WHAMPOA,3 ROOM,34,WHAMPOA WEST,07 TO 09,68.0,Improved,1972,50 years 04 months,320888.0,4718.941176470589,34 WHAMPOA WEST Singapore,"Boon Tong Kee, 34, Whampoa West, Kallang, Singapore, Central, 322102, Singapore",1.3198491,103.862349
14788,14789,2020-09,KALLANG/WHAMPOA,4 ROOM,28,BENDEMEER RD,22 TO 24,83.0,Improved,1972,50 years 04 months,451000.0,5433.73493975904,28 BENDEMEER RD Singapore,"28, Bendemeer Road, Kallang, Singapore, Central, 330028, Singapore",1.31869605,103.8632538476834
14789,14790,2020-09,KALLANG/WHAMPOA,4 ROOM,4,BOON KENG RD,04 TO 06,108.0,Model A,1996,75 years,680000.0,6296.2962962963,4 BOON KENG RD Singapore,"4, Boon Keng Road, Kallang, Singapore, Central, 330004, Singapore",1.3160066000000001,103.85983462841472
14790,14791,2020-09,KALLANG/WHAMPOA,4 ROOM,8,BOON KENG RD,25 TO 27,94.0,DBSS,2011,89 years 04 months,815000.0,8670.21276595745,8 BOON KENG RD Singapore,"8, Boon Keng Road, Kallang, Singapore, Central, 330008, Singapore",1.3164065,103.861626131257
14795,14796,2020-09,KALLANG/WHAMPOA,4 ROOM,16,ST. GEORGE'S RD,04 TO 06,94.0,New Generation,1984,63 years 01 month,445000.0,4734.04255319149,16 ST. GEORGE'S RD Singapore,"Saint George's Road, Kallang, Singapore, Central, 320012, Singapore",1.3220676,103.8634259
14796,14797,2020-09,KALLANG/WHAMPOA,4 ROOM,23,ST. GEORGE'S RD,01 TO 03,97.0,New Generation,1984,62 years 11 months,478000.0,4927.83505154639,23 ST. GEORGE'S RD Singapore,"23, Saint George's Road, Kallang, Singapore, Central, 320023, Singapore",1.3249502,103.86315590847647
14797,14798,2020-09,KALLANG/WHAMPOA,4 ROOM,9,ST. GEORGE'S RD,04 TO 06,84.0,Simplified,1985,63 years 07 months,418000.0,4976.19047619048,9 ST. GEORGE'S RD Singapore,"9, Saint George's Road, Kallang, Singapore, Central, 320009, Singapore",1.3237619999999999,103.86309478997373
14798,14799,2020-09,KALLANG/WHAMPOA,4 ROOM,106,TOWNER RD,10 TO 12,103.0,Model A,1983,61 years 10 months,620000.0,6019.417475728161,106 TOWNER RD Singapore,"106, Towner Road, Kallang, Singapore, Central, 320111, Singapore",1.32031095,103.8584939
14803,14804,2020-09,KALLANG/WHAMPOA,4 ROOM,101,WHAMPOA DR,01 TO 03,91.0,Improved,1974,52 years 06 months,319000.0,3505.4945054945097,101 WHAMPOA DR Singapore,"101, Whampoa Drive, Novena, Singapore, Central, 320101, Singapore",1.32042995,103.85388519940128
14804,14805,2020-09,KALLANG/WHAMPOA,4 ROOM,100,WHAMPOA DR,07 TO 09,91.0,Improved,1974,52 years 06 months,350000.0,3846.1538461538503,100 WHAMPOA DR Singapore,"100, Whampoa Drive, Novena, Singapore, Central, 320100, Singapore",1.3207933,103.85438810477277
14805,14806,2020-09,KALLANG/WHAMPOA,5 ROOM,9,BOON KENG RD,01 TO 03,115.0,DBSS,2011,89 years 04 months,875000.0,7608.69565217391,9 BOON KENG RD Singapore,"9, Boon Keng Road, Kallang, Singapore, Central, 330009, Singapore",1.31605155,103.86133085459377
14806,14807,2020-09,KALLANG/WHAMPOA,5 ROOM,53,GEYLANG BAHRU,22 TO 24,117.0,Standard,1974,52 years 10 months,575000.0,4914.5299145299105,53 GEYLANG BAHRU Singapore,"53, Geylang Bahru, Kallang, Singapore, Central, 330053, Singapore",1.3243029,103.86821328142662
14810,14811,2020-09,KALLANG/WHAMPOA,5 ROOM,121,MCNAIR RD,04 TO 06,121.0,Improved,1987,65 years 10 months,640000.0,5289.25619834711,121 MCNAIR RD Singapore,"121, McNair Road, Kallang, Singapore, Central, 320121, Singapore",1.31896765,103.85638494389988
14811,14812,2020-09,KALLANG/WHAMPOA,5 ROOM,22,ST. GEORGE'S RD,16 TO 18,118.0,Improved,1984,63 years 02 months,655000.0,5550.84745762712,22 ST. GEORGE'S RD Singapore,"22, Saint George's Road, Kallang, Singapore, Central, 321022, Singapore",1.325186,103.8624858771168
14812,14813,2020-09,KALLANG/WHAMPOA,5 ROOM,106,TOWNER RD,10 TO 12,140.0,Model A-Maisonette,1983,61 years 09 months,842000.0,6014.28571428571,106 TOWNER RD Singapore,"106, Towner Road, Kallang, Singapore, Central, 320111, Singapore",1.32031095,103.8584939
14814,14815,2020-09,KALLANG/WHAMPOA,5 ROOM,111,WHAMPOA RD,04 TO 06,121.0,Improved,1997,76 years 02 months,608000.0,5024.79338842975,111 WHAMPOA RD Singapore,"111, Whampoa Road, Novena, Singapore, Central, 327691, Singapore",1.32665335,103.85626782939757
14815,14816,2020-09,KALLANG/WHAMPOA,EXECUTIVE,46,BENDEMEER RD,07 TO 09,146.0,Apartment,1994,73 years 04 months,850000.0,5821.917808219179,46 BENDEMEER RD Singapore,"46, Bendemeer Road, Kallang, Singapore, Central, 330045, Singapore",1.32292705,103.86605779259558
14816,14817,2020-09,MARINE PARADE,3 ROOM,34,MARINE CRES,04 TO 06,59.0,Improved,1975,53 years 09 months,290000.0,4915.25423728814,34 MARINE CRES Singapore,"Marine Crescent Ville Residents Committee, 34, Marine Crescent, Marine Crescent Ville, Marine Parade, Southeast, 441032, Singapore",1.3036868,103.912269
14817,14818,2020-09,MARINE PARADE,3 ROOM,32,MARINE CRES,04 TO 06,76.0,Improved,1975,53 years 08 months,375000.0,4934.21052631579,32 MARINE CRES Singapore,"32, Marine Crescent, Marine Crescent Ville, Marine Parade, Southeast, 440032, Singapore",1.30320595,103.91179633186559
14818,14819,2020-09,MARINE PARADE,3 ROOM,66,MARINE DR,04 TO 06,76.0,Improved,1976,54 years 07 months,460000.0,6052.631578947371,66 MARINE DR Singapore,"66, Marine Drive, Marine Drive Gardens, Marine Parade, Southeast, 440066, Singapore",1.3038846,103.90973548696641
14819,14820,2020-09,MARINE PARADE,3 ROOM,66,MARINE DR,10 TO 12,65.0,Improved,1976,54 years 06 months,398000.0,6123.07692307692,66 MARINE DR Singapore,"66, Marine Drive, Marine Drive Gardens, Marine Parade, Southeast, 440066, Singapore",1.3038846,103.90973548696641
14820,14821,2020-09,MARINE PARADE,3 ROOM,5,MARINE TER,07 TO 09,76.0,Improved,1975,53 years 05 months,395000.0,5197.368421052629,5 MARINE TER Singapore,"5, Marine Terrace, Marine Parade, Southeast, 440005, Singapore",1.30456715,103.91729193818159
14821,14822,2020-09,MARINE PARADE,3 ROOM,7,MARINE TER,04 TO 06,70.0,Improved,1975,53 years 04 months,310000.0,4428.571428571429,7 MARINE TER Singapore,"7, Marine Terrace, Marine Parade, Southeast, 440007, Singapore",1.30411215,103.91727211344238
14822,14823,2020-09,MARINE PARADE,4 ROOM,45,MARINE CRES,04 TO 06,88.0,Improved,1975,53 years 08 months,438000.0,4977.27272727273,45 MARINE CRES Singapore,"45, Marine Crescent, Marine Parade, Southeast, 440045, Singapore",1.3045562,103.91246776295546
14823,14824,2020-09,MARINE PARADE,4 ROOM,45,MARINE CRES,13 TO 15,88.0,Improved,1975,53 years 08 months,478000.0,5431.81818181818,45 MARINE CRES Singapore,"45, Marine Crescent, Marine Parade, Southeast, 440045, Singapore",1.3045562,103.91246776295546
14824,14825,2020-09,MARINE PARADE,4 ROOM,45,MARINE CRES,04 TO 06,88.0,Improved,1975,53 years 08 months,445000.0,5056.81818181818,45 MARINE CRES Singapore,"45, Marine Crescent, Marine Parade, Southeast, 440045, Singapore",1.3045562,103.91246776295546
14825,14826,2020-09,MARINE PARADE,4 ROOM,17,MARINE TER,16 TO 18,82.0,Improved,1975,53 years 06 months,500000.0,6097.560975609761,17 MARINE TER Singapore,"17, Marine Terrace, Marine Parade, Southeast, 440017, Singapore",1.3037621000000001,103.91420862224315
14826,14827,2020-09,MARINE PARADE,5 ROOM,29,MARINE CRES,10 TO 12,120.0,Standard,1975,53 years 07 months,730000.0,6083.33333333333,29 MARINE CRES Singapore,"29, Marine Crescent, Marine Crescent Ville, Marine Parade, Southeast, 440029, Singapore",1.30285725,103.9131993343271
14827,14828,2020-09,MARINE PARADE,5 ROOM,29,MARINE CRES,04 TO 06,120.0,Standard,1975,53 years 07 months,670000.0,5583.33333333333,29 MARINE CRES Singapore,"29, Marine Crescent, Marine Crescent Ville, Marine Parade, Southeast, 440029, Singapore",1.30285725,103.9131993343271
14828,14829,2020-09,MARINE PARADE,5 ROOM,73,MARINE DR,16 TO 18,120.0,Standard,1977,55 years 04 months,777000.0,6475.0,73 MARINE DR Singapore,"73, Marine Drive, Marine Drive Gardens, Marine Parade, Southeast, 440073, Singapore",1.3038079,103.90834643264225
14829,14830,2020-09,PASIR RIS,2 ROOM,527C,PASIR RIS ST 51,04 TO 06,47.0,Model A,2015,93 years 11 months,257000.0,5468.08510638298,527C PASIR RIS ST 51 Singapore,"527C, Pasir Ris Street 51, Pasir Ris, Northeast, 513527, Singapore",1.3694536,103.94797924102188
14830,14831,2020-09,PASIR RIS,2 ROOM,527C,PASIR RIS ST 51,13 TO 15,47.0,Model A,2015,93 years 10 months,280000.0,5957.44680851064,527C PASIR RIS ST 51 Singapore,"527C, Pasir Ris Street 51, Pasir Ris, Northeast, 513527, Singapore",1.3694536,103.94797924102188
14831,14832,2020-09,PASIR RIS,3 ROOM,530B,PASIR RIS DR 1,04 TO 06,65.0,DBSS,2015,93 years 09 months,445000.0,6846.15384615385,530B PASIR RIS DR 1 Singapore,"Pasir Ris Drive 1, Pasir Ris, Southeast, 510155, Singapore",1.363294,103.9643002
14832,14833,2020-09,PASIR RIS,3 ROOM,530A,PASIR RIS DR 1,01 TO 03,65.0,DBSS,2015,93 years 09 months,401000.0,6169.23076923077,530A PASIR RIS DR 1 Singapore,"Pasir Ris Drive 1, Pasir Ris, Southeast, 510155, Singapore",1.363294,103.9643002
14833,14834,2020-09,PASIR RIS,3 ROOM,527D,PASIR RIS ST 51,13 TO 15,68.0,Model A,2015,93 years 11 months,390000.0,5735.29411764706,527D PASIR RIS ST 51 Singapore,"Sheng Siong, 527D, Pasir Ris Street 51, Pasir Ris, Northeast, 514527, Singapore",1.3696509,103.9479234
14834,14835,2020-09,PASIR RIS,4 ROOM,634,PASIR RIS DR 1,04 TO 06,104.0,Model A,1995,73 years 11 months,388000.0,3730.7692307692296,634 PASIR RIS DR 1 Singapore,"634, Pasir Ris Drive 1, Pasir Ris, Northeast, 510634, Singapore",1.37752935,103.94078310167671
14835,14836,2020-09,PASIR RIS,4 ROOM,530A,PASIR RIS DR 1,10 TO 12,86.0,DBSS,2015,93 years 09 months,625000.0,7267.441860465121,530A PASIR RIS DR 1 Singapore,"Pasir Ris Drive 1, Pasir Ris, Southeast, 510155, Singapore",1.363294,103.9643002
14836,14837,2020-09,PASIR RIS,4 ROOM,634,PASIR RIS DR 1,10 TO 12,104.0,Model A,1995,73 years 10 months,439000.0,4221.15384615385,634 PASIR RIS DR 1 Singapore,"634, Pasir Ris Drive 1, Pasir Ris, Northeast, 510634, Singapore",1.37752935,103.94078310167671
14837,14838,2020-09,PASIR RIS,4 ROOM,702,PASIR RIS DR 10,01 TO 03,112.0,Model A,1996,74 years 04 months,428000.0,3821.4285714285706,702 PASIR RIS DR 10 Singapore,"702, Pasir Ris Drive 10, Pasir Ris, Northeast, 510702, Singapore",1.38019395,103.93760070250013
14838,14839,2020-09,PASIR RIS,4 ROOM,479,PASIR RIS DR 4,07 TO 09,105.0,Model A,1992,71 years 04 months,405000.0,3857.14285714286,479 PASIR RIS DR 4 Singapore,"479, Pasir Ris Drive 4, Pasir Ris, Northeast, 510479, Singapore",1.3751407,103.95950798930483
14839,14840,2020-09,PASIR RIS,4 ROOM,481,PASIR RIS DR 4,01 TO 03,105.0,Model A,1992,71 years 03 months,400000.0,3809.5238095238105,481 PASIR RIS DR 4 Singapore,"481, Pasir Ris Drive 4, Pasir Ris, Northeast, 510481, Singapore",1.3740776000000001,103.95884602004159
14840,14841,2020-09,PASIR RIS,4 ROOM,412,PASIR RIS DR 6,04 TO 06,103.0,Model A,1989,68 years 02 months,393000.0,3815.53398058252,412 PASIR RIS DR 6 Singapore,"412, Pasir Ris Drive 6, Pasir Ris, Northeast, 510412, Singapore",1.37340945,103.95513158913076
14841,14842,2020-09,PASIR RIS,4 ROOM,429,PASIR RIS DR 6,07 TO 09,104.0,Model A,1990,68 years 06 months,430000.0,4134.615384615379,429 PASIR RIS DR 6 Singapore,"429, Pasir Ris Drive 6, Pasir Ris, Northeast, 510429, Singapore",1.37002425,103.95677835670563
14842,14843,2020-09,PASIR RIS,4 ROOM,416,PASIR RIS DR 6,01 TO 03,105.0,Model A,1989,68 years 03 months,407000.0,3876.19047619048,416 PASIR RIS DR 6 Singapore,"416, Pasir Ris Drive 6, Pasir Ris, Northeast, 510416, Singapore",1.3716565,103.9556941
14843,14844,2020-09,PASIR RIS,4 ROOM,417,PASIR RIS DR 6,07 TO 09,105.0,Model A,1990,68 years 04 months,429000.0,4085.7142857142894,417 PASIR RIS DR 6 Singapore,"417, Pasir Ris Drive 6, Pasir Ris, Northeast, 510417, Singapore",1.3719583000000002,103.95551561440745
14844,14845,2020-09,PASIR RIS,4 ROOM,426,PASIR RIS DR 6,04 TO 06,104.0,Model A,1988,67 years 01 month,410000.0,3942.3076923076896,426 PASIR RIS DR 6 Singapore,"426, Pasir Ris Drive 6, Pasir Ris, Northeast, 510426, Singapore",1.3699929499999999,103.95576045
14845,14846,2020-09,PASIR RIS,4 ROOM,110,PASIR RIS ST 11,10 TO 12,113.0,Model A,1990,68 years 08 months,437000.0,3867.2566371681396,110 PASIR RIS ST 11 Singapore,"110, Pasir Ris Street 11, Pasir Ris, Northeast, 510110, Singapore",1.36867275,103.9565850545538
14846,14847,2020-09,PASIR RIS,4 ROOM,112,PASIR RIS ST 11,10 TO 12,103.0,Model A,1990,68 years 08 months,410000.0,3980.5825242718397,112 PASIR RIS ST 11 Singapore,"112, Pasir Ris Street 11, Pasir Ris, Northeast, 510112, Singapore",1.36780295,103.95545322142684
14847,14848,2020-09,PASIR RIS,4 ROOM,139,PASIR RIS ST 11,07 TO 09,106.0,Model A,1994,72 years 08 months,388000.0,3660.3773584905703,139 PASIR RIS ST 11 Singapore,"139, Pasir Ris Street 11, Pasir Ris, Northeast, 510139, Singapore",1.36363035,103.95940771447303
14848,14849,2020-09,PASIR RIS,4 ROOM,140,PASIR RIS ST 11,04 TO 06,106.0,Model A,1994,72 years 07 months,372000.0,3509.4339622641496,140 PASIR RIS ST 11 Singapore,"140, Pasir Ris Street 11, Pasir Ris, Northeast, 510140, Singapore",1.363941,103.9592135199768
14849,14850,2020-09,PASIR RIS,4 ROOM,126,PASIR RIS ST 11,07 TO 09,106.0,Model A,1989,67 years 09 months,395000.0,3726.4150943396203,126 PASIR RIS ST 11 Singapore,"126, Pasir Ris Street 11, Pasir Ris, Northeast, 510126, Singapore",1.3655590499999999,103.955089142883
14850,14851,2020-09,PASIR RIS,4 ROOM,122,PASIR RIS ST 11,07 TO 09,105.0,Model A,1989,67 years 09 months,390000.0,3714.2857142857106,122 PASIR RIS ST 11 Singapore,"122, Pasir Ris Street 11, Pasir Ris, Northeast, 510122, Singapore",1.3665569,103.95447004469203
14851,14852,2020-09,PASIR RIS,4 ROOM,112,PASIR RIS ST 11,07 TO 09,113.0,Model A,1990,68 years 07 months,430000.0,3805.30973451327,112 PASIR RIS ST 11 Singapore,"112, Pasir Ris Street 11, Pasir Ris, Northeast, 510112, Singapore",1.36780295,103.95545322142684
14852,14853,2020-09,PASIR RIS,4 ROOM,118,PASIR RIS ST 11,07 TO 09,103.0,Model A,1989,67 years 10 months,415000.0,4029.1262135922298,118 PASIR RIS ST 11 Singapore,"118, Pasir Ris Street 11, Pasir Ris, Northeast, 510118, Singapore",1.3672168,103.95470926572165
14853,14854,2020-09,PASIR RIS,4 ROOM,150,PASIR RIS ST 13,01 TO 03,108.0,Model A,1995,73 years 06 months,391000.0,3620.3703703703704,150 PASIR RIS ST 13 Singapore,"150, Pasir Ris Street 13, Pasir Ris, Northeast, 510150, Singapore",1.3630102499999999,103.9631942896791
14854,14855,2020-09,PASIR RIS,4 ROOM,254,PASIR RIS ST 21,04 TO 06,104.0,Model A,1993,72 years 04 months,380000.0,3653.8461538461497,254 PASIR RIS ST 21 Singapore,"254, Pasir Ris Street 21, Pasir Ris, Northeast, 510254, Singapore",1.3681887,103.9638259425468
14855,14856,2020-09,PASIR RIS,4 ROOM,252,PASIR RIS ST 21,01 TO 03,107.0,Model A,1993,72 years 04 months,395000.0,3691.5887850467298,252 PASIR RIS ST 21 Singapore,"252, Pasir Ris Street 21, Pasir Ris, Northeast, 510252, Singapore",1.3681237,103.96264340537743
14856,14857,2020-09,PASIR RIS,4 ROOM,230,PASIR RIS ST 21,07 TO 09,107.0,Model A,1993,71 years 10 months,418000.0,3906.5420560747707,230 PASIR RIS ST 21 Singapore,"230, Pasir Ris Street 21, Pasir Ris, Northeast, 510230, Singapore",1.37259385,103.9610369536808
14857,14858,2020-09,PASIR RIS,4 ROOM,253,PASIR RIS ST 21,01 TO 03,108.0,Model A,1993,72 years 03 months,400000.0,3703.7037037037,253 PASIR RIS ST 21 Singapore,"253, Pasir Ris Street 21, Pasir Ris, Northeast, 510253, Singapore",1.36819945,103.96303793498112
14858,14859,2020-09,PASIR RIS,4 ROOM,526A,PASIR RIS ST 51,04 TO 06,93.0,Model A,2015,93 years 11 months,498000.0,5354.83870967742,526A PASIR RIS ST 51 Singapore,"526A, Pasir Ris Street 51, Pasir Ris, Northeast, 511526, Singapore",1.3675823999999999,103.94706515191436
14859,14860,2020-09,PASIR RIS,4 ROOM,526D,PASIR RIS ST 51,13 TO 15,93.0,Model A,2015,93 years 11 months,528000.0,5677.419354838709,526D PASIR RIS ST 51 Singapore,"526D, Pasir Ris Street 51, Pasir Ris, Northeast, 514526, Singapore",1.36880055,103.94740832894584
